,0,1,2,3,ENST,5,6,7,8,PhyloP
658,21,38392407,38392408,P11308,ENST00000288319,-,21,38392407,38392408,7.033
659,21,38392408,38392409,P11308,ENST00000288319,-,21,38392408,38392409,2.339
660,21,38392409,38392410,P11308,ENST00000288319,-,21,38392409,38392410,8.903
661,21,38392410,38392411,P11308,ENST00000288319,-,21,38392410,38392411,8.903
662,21,38392411,38392412,P11308,ENST00000288319,-,21,38392411,38392412,6.335
663,21,38392412,38392413,P11308,ENST00000288319,-,21,38392412,38392413,5.866
664,21,38392413,38392414,P11308,ENST00000288319,-,21,38392413,38392414,8.796
665,21,38392414,38392415,P11308,ENST00000288319,-,21,38392414,38392415,5.04
666,21,38392415,38392416,P11308,ENST00000288319,-,21,38392415,38392416,-0.885
667,21,38392416,38392417,P11308,ENST00000288319,-,21,38392416,38392417,8.796
668,21,38392417,38392418,P11308,ENST00000288319,-,21,38392417,38392418,2.33
669,21,38392418,38392419,P11308,ENST00000288319,-,21,38392418,38392419,0.311
670,21,38392419,38392420,P11308,ENST00000288319,-,21,38392419,38392420,8.903
671,21,38392420,38392421,P11308,ENST00000288319,-,21,38392420,38392421,6.36
672,21,38392421,38392422,P11308,ENST00000288319,-,21,38392421,38392422,4.255
673,21,38392422,38392423,P11308,ENST00000288319,-,21,38392422,38392423,8.903
674,21,38392423,38392424,P11308,ENST00000288319,-,21,38392423,38392424,3.908
675,21,38392424,38392425,P11308,ENST00000288319,-,21,38392424,38392425,1.569
676,21,38392425,38392426,P11308,ENST00000288319,-,21,38392425,38392426,8.796
677,21,38392426,38392427,P11308,ENST00000288319,-,21,38392426,38392427,5.865
678,21,38392427,38392428,P11308,ENST00000288319,-,21,38392427,38392428,0.551
679,21,38392428,38392429,P11308,ENST00000288319,-,21,38392428,38392429,7.023
680,21,38392429,38392430,P11308,ENST00000288319,-,21,38392429,38392430,4.886
681,21,38392430,38392431,P11308,ENST00000288319,-,21,38392430,38392431,0.394
682,21,38392431,38392432,P11308,ENST00000288319,-,21,38392431,38392432,6.36
683,21,38392432,38392433,P11308,ENST00000288319,-,21,38392432,38392433,8.903
684,21,38392433,38392434,P11308,ENST00000288319,-,21,38392433,38392434,-1.6
685,21,38392434,38392435,P11308,ENST00000288319,-,21,38392434,38392435,6.36
686,21,38392435,38392436,P11308,ENST00000288319,-,21,38392435,38392436,6.335
687,21,38392436,38392437,P11308,ENST00000288319,-,21,38392436,38392437,-1.162
688,21,38392437,38392438,P11308,ENST00000288319,-,21,38392437,38392438,8.796
689,21,38392438,38392439,P11308,ENST00000288319,-,21,38392438,38392439,8.796
690,21,38392439,38392440,P11308,ENST00000288319,-,21,38392439,38392440,1.851
691,21,38392440,38392441,P11308,ENST00000288319,-,21,38392440,38392441,6.335
692,21,38392441,38392442,P11308,ENST00000288319,-,21,38392441,38392442,1.87
693,21,38392442,38392443,P11308,ENST00000288319,-,21,38392442,38392443,6.335
694,21,38392443,38392444,P11308,ENST00000288319,-,21,38392443,38392444,6.36
695,21,38400573,38400574,P11308,ENST00000288319,-,21,38400573,38400574,8.903
696,21,38400574,38400575,P11308,ENST00000288319,-,21,38400574,38400575,6.36
697,21,38400575,38400576,P11308,ENST00000288319,-,21,38400575,38400576,8.796
698,21,38400576,38400577,P11308,ENST00000288319,-,21,38400576,38400577,8.796
699,21,38400577,38400578,P11308,ENST00000288319,-,21,38400577,38400578,7.125
700,21,38400578,38400579,P11308,ENST00000288319,-,21,38400578,38400579,8.903
701,21,38400579,38400580,P11308,ENST00000288319,-,21,38400579,38400580,6.36
702,21,38400580,38400581,P11308,ENST00000288319,-,21,38400580,38400581,4.718
703,21,38400581,38400582,P11308,ENST00000288319,-,21,38400581,38400582,8.796
704,21,38400582,38400583,P11308,ENST00000288319,-,21,38400582,38400583,1.367
705,21,38400583,38400584,P11308,ENST00000288319,-,21,38400583,38400584,2.965
706,21,38400584,38400585,P11308,ENST00000288319,-,21,38400584,38400585,8.796
707,21,38400585,38400586,P11308,ENST00000288319,-,21,38400585,38400586,2.905
708,21,38400586,38400587,P11308,ENST00000288319,-,21,38400586,38400587,2.344
709,21,38400587,38400588,P11308,ENST00000288319,-,21,38400587,38400588,6.335
710,21,38400588,38400589,P11308,ENST00000288319,-,21,38400588,38400589,3.76
711,21,38400589,38400590,P11308,ENST00000288319,-,21,38400589,38400590,6.36
712,21,38400590,38400591,P11308,ENST00000288319,-,21,38400590,38400591,8.903
713,21,38400591,38400592,P11308,ENST00000288319,-,21,38400591,38400592,6.36
714,21,38400592,38400593,P11308,ENST00000288319,-,21,38400592,38400593,4.74
715,21,38400593,38400594,P11308,ENST00000288319,-,21,38400593,38400594,6.36
716,21,38400594,38400595,P11308,ENST00000288319,-,21,38400594,38400595,8.796
717,21,38400595,38400596,P11308,ENST00000288319,-,21,38400595,38400596,7.092
718,21,38400596,38400597,P11308,ENST00000288319,-,21,38400596,38400597,8.796
719,21,38400597,38400598,P11308,ENST00000288319,-,21,38400597,38400598,2.895
720,21,38400598,38400599,P11308,ENST00000288319,-,21,38400598,38400599,-0.056
721,21,38400599,38400600,P11308,ENST00000288319,-,21,38400599,38400600,8.796
722,21,38400600,38400601,P11308,ENST00000288319,-,21,38400600,38400601,5.004
723,21,38400601,38400602,P11308,ENST00000288319,-,21,38400601,38400602,1.406
724,21,38400602,38400603,P11308,ENST00000288319,-,21,38400602,38400603,6.36
725,21,38400603,38400604,P11308,ENST00000288319,-,21,38400603,38400604,8.903
726,21,38400604,38400605,P11308,ENST00000288319,-,21,38400604,38400605,0.022
727,21,38400605,38400606,P11308,ENST00000288319,-,21,38400605,38400606,8.796
728,21,38400606,38400607,P11308,ENST00000288319,-,21,38400606,38400607,8.796
729,21,38400607,38400608,P11308,ENST00000288319,-,21,38400607,38400608,1.375
730,21,38400608,38400609,P11308,ENST00000288319,-,21,38400608,38400609,6.36
731,21,38400609,38400610,P11308,ENST00000288319,-,21,38400609,38400610,6.335
732,21,38400610,38400611,P11308,ENST00000288319,-,21,38400610,38400611,0.469
733,21,38400611,38400612,P11308,ENST00000288319,-,21,38400611,38400612,6.335
734,21,38400612,38400613,P11308,ENST00000288319,-,21,38400612,38400613,8.903
735,21,38400613,38400614,P11308,ENST00000288319,-,21,38400613,38400614,1.81
736,21,38400614,38400615,P11308,ENST00000288319,-,21,38400614,38400615,8.796
737,21,38400615,38400616,P11308,ENST00000288319,-,21,38400615,38400616,6.335
738,21,38400616,38400617,P11308,ENST00000288319,-,21,38400616,38400617,4.698
739,21,38400617,38400618,P11308,ENST00000288319,-,21,38400617,38400618,8.796
740,21,38400618,38400619,P11308,ENST00000288319,-,21,38400618,38400619,4.747
741,21,38400619,38400620,P11308,ENST00000288319,-,21,38400619,38400620,2.985
742,21,38400620,38400621,P11308,ENST00000288319,-,21,38400620,38400621,6.36
743,21,38400621,38400622,P11308,ENST00000288319,-,21,38400621,38400622,6.36
744,21,38400622,38400623,P11308,ENST00000288319,-,21,38400622,38400623,-0.013
745,21,38400623,38400624,P11308,ENST00000288319,-,21,38400623,38400624,8.796
746,21,38400624,38400625,P11308,ENST00000288319,-,21,38400624,38400625,8.796
747,21,38400625,38400626,P11308,ENST00000288319,-,21,38400625,38400626,1.246
748,21,38400626,38400627,P11308,ENST00000288319,-,21,38400626,38400627,6.335
749,21,38400627,38400628,P11308,ENST00000288319,-,21,38400627,38400628,6.335
750,21,38400628,38400629,P11308,ENST00000288319,-,21,38400628,38400629,2.295
751,21,38400629,38400630,P11308,ENST00000288319,-,21,38400629,38400630,6.335
752,21,38400630,38400631,P11308,ENST00000288319,-,21,38400630,38400631,6.36
753,21,38400631,38400632,P11308,ENST00000288319,-,21,38400631,38400632,2.945
754,21,38400632,38400633,P11308,ENST00000288319,-,21,38400632,38400633,6.335
755,21,38400633,38400634,P11308,ENST00000288319,-,21,38400633,38400634,6.335
756,21,38400634,38400635,P11308,ENST00000288319,-,21,38400634,38400635,3.739
757,21,38400635,38400636,P11308,ENST00000288319,-,21,38400635,38400636,8.796
758,21,38400636,38400637,P11308,ENST00000288319,-,21,38400636,38400637,5.976
759,21,38400637,38400638,P11308,ENST00000288319,-,21,38400637,38400638,0.331
760,21,38400638,38400639,P11308,ENST00000288319,-,21,38400638,38400639,7.04
761,21,38400639,38400640,P11308,ENST00000288319,-,21,38400639,38400640,5.966
762,21,38400640,38400641,P11308,ENST00000288319,-,21,38400640,38400641,0.522
763,21,38400641,38400642,P11308,ENST00000288319,-,21,38400641,38400642,8.903
764,21,38400642,38400643,P11308,ENST00000288319,-,21,38400642,38400643,7.134
765,21,38400643,38400644,P11308,ENST00000288319,-,21,38400643,38400644,7.107
766,21,38400644,38400645,P11308,ENST00000288319,-,21,38400644,38400645,8.903
767,21,38402556,38402557,P11308,ENST00000288319,-,21,38402556,38402557,8.809
768,21,38402557,38402558,P11308,ENST00000288319,-,21,38402557,38402558,4.682
769,21,38402558,38402559,P11308,ENST00000288319,-,21,38402558,38402559,8.703
770,21,38402559,38402560,P11308,ENST00000288319,-,21,38402559,38402560,6.294
771,21,38402560,38402561,P11308,ENST00000288319,-,21,38402560,38402561,8.703
772,21,38402561,38402562,P11308,ENST00000288319,-,21,38402561,38402562,6.294
773,21,38402562,38402563,P11308,ENST00000288319,-,21,38402562,38402563,6.294
774,21,38402563,38402564,P11308,ENST00000288319,-,21,38402563,38402564,3.691
775,21,38402564,38402565,P11308,ENST00000288319,-,21,38402564,38402565,8.809
776,21,38402565,38402566,P11308,ENST00000288319,-,21,38402565,38402566,4.677
777,21,38402566,38402567,P11308,ENST00000288319,-,21,38402566,38402567,1.767
778,21,38402567,38402568,P11308,ENST00000288319,-,21,38402567,38402568,8.703
779,21,38402568,38402569,P11308,ENST00000288319,-,21,38402568,38402569,8.809
780,21,38402569,38402570,P11308,ENST00000288319,-,21,38402569,38402570,2.855
781,21,38402570,38402571,P11308,ENST00000288319,-,21,38402570,38402571,6.294
782,21,38402571,38402572,P11308,ENST00000288319,-,21,38402571,38402572,8.703
783,21,38402572,38402573,P11308,ENST00000288319,-,21,38402572,38402573,8.809
784,21,38402573,38402574,P11308,ENST00000288319,-,21,38402573,38402574,6.269
785,21,38402574,38402575,P11308,ENST00000288319,-,21,38402574,38402575,6.294
786,21,38402575,38402576,P11308,ENST00000288319,-,21,38402575,38402576,4.66
787,21,38402576,38402577,P11308,ENST00000288319,-,21,38402576,38402577,6.269
788,21,38402577,38402578,P11308,ENST00000288319,-,21,38402577,38402578,2.238
789,21,38402578,38402579,P11308,ENST00000288319,-,21,38402578,38402579,7.01
790,21,38402579,38402580,P11308,ENST00000288319,-,21,38402579,38402580,6.975
791,21,38402580,38402581,P11308,ENST00000288319,-,21,38402580,38402581,8.703
792,21,38402581,38402582,P11308,ENST00000288319,-,21,38402581,38402582,-0.511
793,21,38402582,38402583,P11308,ENST00000288319,-,21,38402582,38402583,8.703
794,21,38402583,38402584,P11308,ENST00000288319,-,21,38402583,38402584,8.703
795,21,38402584,38402585,P11308,ENST00000288319,-,21,38402584,38402585,2.89
796,21,38402585,38402586,P11308,ENST00000288319,-,21,38402585,38402586,8.703
797,21,38402586,38402587,P11308,ENST00000288319,-,21,38402586,38402587,6.269
798,21,38402587,38402588,P11308,ENST00000288319,-,21,38402587,38402588,6.947
799,21,38402588,38402589,P11308,ENST00000288319,-,21,38402588,38402589,4.684
800,21,38402589,38402590,P11308,ENST00000288319,-,21,38402589,38402590,6.294
801,21,38402590,38402591,P11308,ENST00000288319,-,21,38402590,38402591,2.285
802,21,38402591,38402592,P11308,ENST00000288319,-,21,38402591,38402592,6.294
803,21,38402592,38402593,P11308,ENST00000288319,-,21,38402592,38402593,8.703
804,21,38402593,38402594,P11308,ENST00000288319,-,21,38402593,38402594,0.725
805,21,38402594,38402595,P11308,ENST00000288319,-,21,38402594,38402595,6.269
806,21,38402595,38402596,P11308,ENST00000288319,-,21,38402595,38402596,4.665
807,21,38402596,38402597,P11308,ENST00000288319,-,21,38402596,38402597,4.6
808,21,38402597,38402598,P11308,ENST00000288319,-,21,38402597,38402598,6.955
809,21,38402598,38402599,P11308,ENST00000288319,-,21,38402598,38402599,8.809
810,21,38402599,38402600,P11308,ENST00000288319,-,21,38402599,38402600,1.996
811,21,38402600,38402601,P11308,ENST00000288319,-,21,38402600,38402601,6.294
812,21,38402601,38402602,P11308,ENST00000288319,-,21,38402601,38402602,6.294
813,21,38402602,38402603,P11308,ENST00000288319,-,21,38402602,38402603,1.758
814,21,38402603,38402604,P11308,ENST00000288319,-,21,38402603,38402604,6.294
815,21,38402604,38402605,P11308,ENST00000288319,-,21,38402604,38402605,8.809
816,21,38402605,38402606,P11308,ENST00000288319,-,21,38402605,38402606,0.558
817,21,38402606,38402607,P11308,ENST00000288319,-,21,38402606,38402607,6.269
818,21,38402607,38402608,P11308,ENST00000288319,-,21,38402607,38402608,8.809
819,21,38402608,38402609,P11308,ENST00000288319,-,21,38402608,38402609,1.083
820,21,38402609,38402610,P11308,ENST00000288319,-,21,38402609,38402610,6.294
821,21,38402610,38402611,P11308,ENST00000288319,-,21,38402610,38402611,8.809
822,21,38402611,38402612,P11308,ENST00000288319,-,21,38402611,38402612,1.004
823,21,38402612,38402613,P11308,ENST00000288319,-,21,38402612,38402613,6.294
824,21,38402613,38402614,P11308,ENST00000288319,-,21,38402613,38402614,8.809
825,21,38402614,38402615,P11308,ENST00000288319,-,21,38402614,38402615,1.044
826,21,38402615,38402616,P11308,ENST00000288319,-,21,38402615,38402616,8.703
827,21,38402616,38402617,P11308,ENST00000288319,-,21,38402616,38402617,6.269
828,21,38402617,38402618,P11308,ENST00000288319,-,21,38402617,38402618,3.642
829,21,38402618,38402619,P11308,ENST00000288319,-,21,38402618,38402619,8.703
830,21,38402619,38402620,P11308,ENST00000288319,-,21,38402619,38402620,6.294
831,21,38402620,38402621,P11308,ENST00000288319,-,21,38402620,38402621,8.726
832,21,38402621,38402622,P11308,ENST00000288319,-,21,38402621,38402622,6.212
833,21,38402622,38402623,P11308,ENST00000288319,-,21,38402622,38402623,3.636
834,21,38402623,38402624,P11308,ENST00000288319,-,21,38402623,38402624,3.609
835,21,38402624,38402625,P11308,ENST00000288319,-,21,38402624,38402625,6.237
836,21,38402625,38402626,P11308,ENST00000288319,-,21,38402625,38402626,8.622
837,21,38402626,38402627,P11308,ENST00000288319,-,21,38402626,38402627,0.989
838,21,38402627,38402628,P11308,ENST00000288319,-,21,38402627,38402628,8.622
839,21,38402628,38402629,P11308,ENST00000288319,-,21,38402628,38402629,8.622
840,21,38402629,38402630,P11308,ENST00000288319,-,21,38402629,38402630,3.614
841,21,38402630,38402631,P11308,ENST00000288319,-,21,38402630,38402631,6.212
842,21,38402631,38402632,P11308,ENST00000288319,-,21,38402631,38402632,8.622
843,21,38402632,38402633,P11308,ENST00000288319,-,21,38402632,38402633,1.026
844,21,38402633,38402634,P11308,ENST00000288319,-,21,38402633,38402634,8.622
845,21,38402634,38402635,P11308,ENST00000288319,-,21,38402634,38402635,8.622
846,21,38402635,38402636,P11308,ENST00000288319,-,21,38402635,38402636,1.306
847,21,38402636,38402637,P11308,ENST00000288319,-,21,38402636,38402637,8.622
848,21,38403505,38403506,P11308,ENST00000288319,-,21,38403505,38403506,4.72
849,21,38403506,38403507,P11308,ENST00000288319,-,21,38403506,38403507,7.105
850,21,38403507,38403508,P11308,ENST00000288319,-,21,38403507,38403508,6.331
851,21,38403508,38403509,P11308,ENST00000288319,-,21,38403508,38403509,8.861
852,21,38403509,38403510,P11308,ENST00000288319,-,21,38403509,38403510,6.331
853,21,38403510,38403511,P11308,ENST00000288319,-,21,38403510,38403511,8.861
854,21,38403511,38403512,P11308,ENST00000288319,-,21,38403511,38403512,4.719
855,21,38403512,38403513,P11308,ENST00000288319,-,21,38403512,38403513,8.755
856,21,38403513,38403514,P11308,ENST00000288319,-,21,38403513,38403514,6.306
857,21,38403514,38403515,P11308,ENST00000288319,-,21,38403514,38403515,8.755
858,21,38403515,38403516,P11308,ENST00000288319,-,21,38403515,38403516,8.755
859,21,38403516,38403517,P11308,ENST00000288319,-,21,38403516,38403517,6.331
860,21,38403517,38403518,P11308,ENST00000288319,-,21,38403517,38403518,6.306
861,21,38403518,38403519,P11308,ENST00000288319,-,21,38403518,38403519,8.755
862,21,38403519,38403520,P11308,ENST00000288319,-,21,38403519,38403520,6.331
863,21,38403520,38403521,P11308,ENST00000288319,-,21,38403520,38403521,8.755
864,21,38403521,38403522,P11308,ENST00000288319,-,21,38403521,38403522,0.661
865,21,38403522,38403523,P11308,ENST00000288319,-,21,38403522,38403523,6.306
866,21,38403523,38403524,P11308,ENST00000288319,-,21,38403523,38403524,8.755
867,21,38403524,38403525,P11308,ENST00000288319,-,21,38403524,38403525,-1.389
868,21,38403525,38403526,P11308,ENST00000288319,-,21,38403525,38403526,6.331
869,21,38403526,38403527,P11308,ENST00000288319,-,21,38403526,38403527,8.755
870,21,38403527,38403528,P11308,ENST00000288319,-,21,38403527,38403528,-3.716
871,21,38403528,38403529,P11308,ENST00000288319,-,21,38403528,38403529,8.755
872,21,38403529,38403530,P11308,ENST00000288319,-,21,38403529,38403530,6.306
873,21,38403530,38403531,P11308,ENST00000288319,-,21,38403530,38403531,1.252
874,21,38403531,38403532,P11308,ENST00000288319,-,21,38403531,38403532,6.306
875,21,38403532,38403533,P11308,ENST00000288319,-,21,38403532,38403533,8.755
876,21,38403533,38403534,P11308,ENST00000288319,-,21,38403533,38403534,-1.995
877,21,38403534,38403535,P11308,ENST00000288319,-,21,38403534,38403535,6.306
878,21,38403535,38403536,P11308,ENST00000288319,-,21,38403535,38403536,8.755
879,21,38403536,38403537,P11308,ENST00000288319,-,21,38403536,38403537,0.773
880,21,38403537,38403538,P11308,ENST00000288319,-,21,38403537,38403538,6.306
881,21,38403538,38403539,P11308,ENST00000288319,-,21,38403538,38403539,2.958
882,21,38403539,38403540,P11308,ENST00000288319,-,21,38403539,38403540,3.481
883,21,38403540,38403541,P11308,ENST00000288319,-,21,38403540,38403541,4.717
884,21,38403541,38403542,P11308,ENST00000288319,-,21,38403541,38403542,8.861
885,21,38403542,38403543,P11308,ENST00000288319,-,21,38403542,38403543,-5.073
886,21,38403543,38403544,P11308,ENST00000288319,-,21,38403543,38403544,8.755
887,21,38403544,38403545,P11308,ENST00000288319,-,21,38403544,38403545,8.861
888,21,38403545,38403546,P11308,ENST00000288319,-,21,38403545,38403546,-6.585
889,21,38403546,38403547,P11308,ENST00000288319,-,21,38403546,38403547,4.717
890,21,38403547,38403548,P11308,ENST00000288319,-,21,38403547,38403548,6.331
891,21,38403548,38403549,P11308,ENST00000288319,-,21,38403548,38403549,4.907
892,21,38403549,38403550,P11308,ENST00000288319,-,21,38403549,38403550,4.717
893,21,38403550,38403551,P11308,ENST00000288319,-,21,38403550,38403551,6.306
894,21,38403551,38403552,P11308,ENST00000288319,-,21,38403551,38403552,8.755
