,chr,start,end,PhyloP,P,q
1764,7,50391769,50391770,3.503,0.00031405086938762164,0.0004291601808759859
1765,7,50391770,50391771,4.715,1.9275249131909368e-05,2.943517663145726e-05
1766,7,50391771,50391772,4.865,1.3645831365889238e-05,2.1551124948987447e-05
1767,7,50391772,50391773,6.331,4.666593803142882e-07,9.58833066803275e-07
1768,7,50391773,50391774,8.754,1.7619760464116309e-09,7.853911032338016e-09
1769,7,50391774,50391775,8.86,1.3803842646028867e-09,7.853911032338016e-09
1770,7,50391775,50391776,6.305,4.954501908047906e-07,9.58833066803275e-07
1771,7,50391776,50391777,6.305,4.954501908047906e-07,9.58833066803275e-07
1772,7,50391777,50391778,5.756,1.7538805018417603e-06,2.9034226136491565e-06
1774,7,50391779,50391780,3.967,0.00010789467222298285,0.0001536059245831043
1776,7,50391781,50391782,8.754,1.7619760464116309e-09,7.853911032338016e-09
1777,7,50391782,50391783,6.994,1.0139113857366799e-07,3.230129292623016e-07
1780,7,50391785,50391786,4.77,1.698243652461746e-05,2.6611018161519766e-05
1782,7,50391787,50391788,8.754,1.7619760464116309e-09,7.853911032338016e-09
1783,7,50391788,50391789,6.305,4.954501908047906e-07,9.58833066803275e-07
1784,7,50391789,50391790,2.458,0.0034833731503601164,0.004420260028876892
1786,7,50391791,50391792,8.754,1.7619760464116309e-09,7.853911032338016e-09
1788,7,50391793,50391794,2.335,0.004623810213992603,0.00578065470618944
1789,7,50391794,50391795,8.86,1.3803842646028867e-09,7.853911032338016e-09
1790,7,50391795,50391796,1.699,0.01999861869632744,0.02368622949029571
1791,7,50391796,50391797,4.953,1.1142945335917293e-05,1.7896273431871793e-05
1792,7,50391797,50391798,6.331,4.666593803142882e-07,9.58833066803275e-07
1794,7,50391799,50391800,5.854,1.3995873225726179e-06,2.3619630511916856e-06
1795,7,50391800,50391801,6.331,4.666593803142882e-07,9.58833066803275e-07
1796,7,50391801,50391802,3.286,0.0005176068319505676,0.0006954481123360434
1797,7,50391802,50391803,5.944,1.137627285823431e-06,1.968573097033194e-06
1798,7,50391803,50391804,6.331,4.666593803142882e-07,9.58833066803275e-07
1799,7,50391804,50391805,8.754,1.7619760464116309e-09,7.853911032338016e-09
1800,7,50391805,50391806,8.754,1.7619760464116309e-09,7.853911032338016e-09
1801,7,50391806,50391807,6.305,4.954501908047906e-07,9.58833066803275e-07
1802,7,50391807,50391808,5.944,1.137627285823431e-06,1.968573097033194e-06
1803,7,50391808,50391809,2.912,0.001224616199265049,0.0015988593044796095
1804,7,50391809,50391810,6.959,1.0990058394325219e-07,3.432605708608277e-07
1806,7,50391811,50391812,2.185,0.006531305526474723,0.008039261417526464
1807,7,50391812,50391813,6.331,4.666593803142882e-07,9.58833066803275e-07
1809,7,50391814,50391815,6.982,1.0423174293933036e-07,3.297929663090969e-07
1810,7,50391815,50391816,8.852,1.4060475241299129e-09,7.853911032338016e-09
1812,7,50391817,50391818,6.279,5.260172663907063e-07,9.717200674997153e-07
1813,7,50391818,50391819,8.717,1.918668740670287e-09,7.853911032338016e-09
1814,7,50391819,50391820,1.613,0.024378108183687526,0.028734983777837925
1815,7,50391820,50391821,6.305,4.954501908047906e-07,9.58833066803275e-07
1816,7,50391821,50391822,4.664,2.1677041048196962e-05,3.241552908014871e-05
1817,7,50391822,50391823,5.001,9.977000638225525e-06,1.614371033696895e-05
1818,7,50391823,50391824,8.754,1.7619760464116309e-09,7.853911032338016e-09
1819,7,50391824,50391825,6.331,4.666593803142882e-07,9.58833066803275e-07
1820,7,50391825,50391826,3.521,0.0003013006024186122,0.00041286825095673244
1821,7,50391826,50391827,6.959,1.0990058394325219e-07,3.432605708608277e-07
1822,7,50391827,50391828,8.86,1.3803842646028867e-09,7.853911032338016e-09
1823,7,50391828,50391829,8.86,1.3803842646028867e-09,7.853911032338016e-09
1824,7,50391829,50391830,6.305,4.954501908047906e-07,9.58833066803275e-07
1825,7,50391830,50391831,2.984,0.0010375284158180126,0.0013767857622679239
1826,7,50391831,50391832,2.949,0.0011246049739669268,0.00147961121321146
1827,7,50391832,50391833,8.86,1.3803842646028867e-09,7.853911032338016e-09
1828,7,50391833,50391834,8.754,1.7619760464116309e-09,7.853911032338016e-09
1829,7,50391834,50391835,2.942,0.0011428783347897712,0.0015010121226234478
1830,7,50391835,50391836,6.305,4.954501908047906e-07,9.58833066803275e-07
1831,7,50391836,50391837,6.305,4.954501908047906e-07,9.58833066803275e-07
1832,7,50391837,50391838,8.754,1.7619760464116309e-09,7.853911032338016e-09
1833,7,50391838,50391839,6.305,4.954501908047906e-07,9.58833066803275e-07
1834,7,50391839,50391840,8.754,1.7619760464116309e-09,7.853911032338016e-09
1835,7,50391840,50391841,2.95,0.001122018454301963,0.0014766078791791707
1836,7,50391841,50391842,6.331,4.666593803142882e-07,9.58833066803275e-07
1837,7,50391842,50391843,8.86,1.3803842646028867e-09,7.853911032338016e-09
1838,7,50391843,50391844,2.952,0.001116863247780561,0.001470719412570095
1839,7,50391844,50391845,1.8,0.015848931924611134,0.01891888405023418
1840,7,50391845,50391846,6.331,4.666593803142882e-07,9.58833066803275e-07
1841,7,50391846,50391847,8.754,1.7619760464116309e-09,7.853911032338016e-09
1842,7,50391847,50391848,8.86,1.3803842646028867e-09,7.853911032338016e-09
1843,7,50391848,50391849,8.86,1.3803842646028867e-09,7.853911032338016e-09
1844,7,50391849,50391850,4.708,1.958844673505989e-05,2.979644577294394e-05
1845,7,50391850,50391851,8.86,1.3803842646028867e-09,7.853911032338016e-09
1846,7,50391851,50391852,6.305,4.954501908047906e-07,9.58833066803275e-07
1847,7,50391852,50391853,6.995,1.0115794542598983e-07,3.2264008085917327e-07
1848,7,50391853,50391854,6.305,4.954501908047906e-07,9.58833066803275e-07
1849,7,50391854,50391855,6.305,4.954501908047906e-07,9.58833066803275e-07
1850,7,50391855,50391856,2.885,0.0013031667784523,0.0016932285266939367
1851,7,50391856,50391857,6.331,4.666593803142882e-07,9.58833066803275e-07
1852,7,50391857,50391858,6.331,4.666593803142882e-07,9.58833066803275e-07
1854,7,50391859,50391860,7.04,9.120108393559096e-08,3.041548327546647e-07
1855,7,50391860,50391861,6.331,4.666593803142882e-07,9.58833066803275e-07
1856,7,50391861,50391862,3.679,0.00020941124558508935,0.0002912225769194544
1857,7,50391862,50391863,8.754,1.7619760464116309e-09,7.853911032338016e-09
1858,7,50376532,50376533,8.841,1.442115351524871e-09,7.853911032338016e-09
1859,7,50376533,50376534,3.557,0.0002773320104651841,0.00038147621361687826
1861,7,50376535,50376536,6.969,1.073989412341244e-07,3.37452749582269e-07
1862,7,50376536,50376537,3.712,0.00019408858775927772,0.00027158434054002425
1863,7,50376537,50376538,4.715,1.9275249131909368e-05,2.943517663145726e-05
1864,7,50376538,50376539,2.894,0.0012764388088113434,0.0016607200053345122
1865,7,50376539,50376540,4.706,1.967886289706843e-05,2.991057937052075e-05
1866,7,50376540,50376541,6.928,1.1803206356517298e-07,3.6490656891360444e-07
1867,7,50376541,50376542,4.702,1.9860949173573716e-05,3.0093238371399142e-05
1869,7,50376543,50376544,6.292,5.105049999754065e-07,9.6140606188734e-07
1870,7,50376544,50376545,4.673,2.1232444620002192e-05,3.1816756897626404e-05
1871,7,50376545,50376546,3.718,0.00019142559250210858,0.0002682055051537434
1872,7,50376546,50376547,4.018,9.594006315159336e-05,0.00013702803554370305
1873,7,50376547,50376548,6.317,4.819477976251271e-07,9.58833066803275e-07
1874,7,50376548,50376549,3.673,0.00021232444620002193,0.0002950206680102213
1875,7,50376549,50376550,8.735,1.8407720014689583e-09,7.853911032338016e-09
1876,7,50376550,50376551,6.292,5.105049999754065e-07,9.6140606188734e-07
1877,7,50376551,50376552,4.896,1.270574105208542e-05,2.016634475719974e-05
1879,7,50376553,50376554,7.045,9.01571137605957e-08,3.0150064720455143e-07
1880,7,50376554,50376555,4.679,2.0941124558508915e-05,3.145050863518375e-05
1881,7,50376555,50376556,8.841,1.442115351524871e-09,7.853911032338016e-09
1882,7,50376556,50376557,6.292,5.105049999754065e-07,9.6140606188734e-07
1883,7,50376557,50376558,8.735,1.8407720014689583e-09,7.853911032338016e-09
1884,7,50376558,50376559,6.292,5.105049999754065e-07,9.6140606188734e-07
1885,7,50376559,50376560,8.735,1.8407720014689583e-09,7.853911032338016e-09
1886,7,50376560,50376561,3.712,0.00019408858775927772,0.00027158434054002425
1887,7,50376561,50376562,8.735,1.8407720014689583e-09,7.853911032338016e-09
1888,7,50376562,50376563,6.292,5.105049999754065e-07,9.6140606188734e-07
1890,7,50376564,50376565,6.951,1.1194378834671525e-07,3.484109295382079e-07
1891,7,50376565,50376566,6.292,5.105049999754065e-07,9.6140606188734e-07
1892,7,50376566,50376567,2.298,0.005035006087879048,0.006256510728358939
1893,7,50376567,50376568,8.735,1.8407720014689583e-09,7.853911032338016e-09
1894,7,50376568,50376569,6.292,5.105049999754065e-07,9.6140606188734e-07
1895,7,50376569,50376570,6.918,1.2078138351067798e-07,3.723406436654688e-07
1896,7,50376570,50376571,4.715,1.9275249131909368e-05,2.943517663145726e-05
1897,7,50376571,50376572,3.726,0.00018793168168032686,0.00026391879284294654
1898,7,50376572,50376573,2.283,0.0052119471110508055,0.006463572374037556
1899,7,50376573,50376574,6.913,1.221799660164871e-07,3.761154337014818e-07
1901,7,50376575,50376576,6.967,1.0789467222298297e-07,3.384087936814741e-07
1902,7,50376576,50376577,8.831,1.4757065332758961e-09,7.853911032338016e-09
1903,7,50376577,50376578,3.713,0.00019364219639466068,0.00027103773842785886
1904,7,50376578,50376579,2.972,0.001066596121230258,0.0014114087242278572
1905,7,50376579,50376580,8.725,1.883649089489802e-09,7.853911032338016e-09
1906,7,50376580,50376581,4.112,7.726805850957021e-05,0.0001113491596206325
1907,7,50376581,50376582,8.831,1.4757065332758961e-09,7.853911032338016e-09
1908,7,50376582,50376583,4.693,2.027682719521284e-05,3.059937528380342e-05
1909,7,50376583,50376584,6.942,1.1428783347897712e-07,3.545147329820919e-07
1910,7,50376584,50376585,6.31,4.897788193684466e-07,9.58833066803275e-07
1911,7,50376585,50376586,8.725,1.883649089489802e-09,7.853911032338016e-09
1912,7,50376586,50376587,2.883,0.001309181922999407,0.0017002487561871265
1915,7,50376589,50376590,4.687,2.0558905959841406e-05,3.0960174159801444e-05
1916,7,50376590,50376591,8.725,1.883649089489802e-09,7.853911032338016e-09
1917,7,50376591,50376592,4.677,2.1037784397664774e-05,3.156398194643076e-05
1918,7,50376592,50376593,6.285,5.18800038928961e-07,9.657475238745897e-07
1919,7,50376593,50376594,4.7,1.9952623149688786e-05,3.0206248687954458e-05
1920,7,50376594,50376595,8.725,1.883649089489802e-09,7.853911032338016e-09
1921,7,50376595,50376596,8.725,1.883649089489802e-09,7.853911032338016e-09
1922,7,50376596,50376597,6.943,1.1402497875611697e-07,3.5381226651056216e-07
1923,7,50376597,50376598,8.725,1.883649089489802e-09,7.853911032338016e-09
1924,7,50376598,50376599,6.253,5.584701947368306e-07,1.0083893012879084e-06
1926,7,50376600,50376601,6.902,1.2531411749414156e-07,3.852146065515564e-07
1927,7,50376601,50376602,3.113,0.0007709034690644301,0.0010305745426993753
1929,7,50376603,50376604,6.31,4.897788193684466e-07,9.58833066803275e-07
1930,7,50376604,50376605,8.725,1.883649089489802e-09,7.853911032338016e-09
1931,7,50376605,50376606,2.942,0.0011428783347897712,0.0015010121226234478
1932,7,50376606,50376607,6.896,1.270574105208542e-07,3.89649405797629e-07
1933,7,50376607,50376608,8.831,1.4757065332758961e-09,7.853911032338016e-09
1935,7,50376609,50376610,4.85,1.4125375446227555e-05,2.2263268061041046e-05
1936,7,50376610,50376611,6.285,5.18800038928961e-07,9.657475238745897e-07
1937,7,50376611,50376612,8.725,1.883649089489802e-09,7.853911032338016e-09
1938,7,50376612,50376613,8.725,1.883649089489802e-09,7.853911032338016e-09
1939,7,50376613,50376614,6.285,5.18800038928961e-07,9.657475238745897e-07
1941,7,50376615,50376616,3.685,0.00020653801558105292,0.0002875147588560472
1942,7,50376616,50376617,6.31,4.897788193684466e-07,9.58833066803275e-07
1943,7,50376617,50376618,1.465,0.034276778654645026,0.03996422447722855
1944,7,50376618,50376619,8.831,1.4757065332758961e-09,7.853911032338016e-09
1945,7,50376619,50376620,8.725,1.883649089489802e-09,7.853911032338016e-09
1948,7,50376622,50376623,4.703,1.981527025805097e-05,3.0054473798836492e-05
1949,7,50376623,50376624,8.735,1.8407720014689583e-09,7.853911032338016e-09
1950,7,50376624,50376625,7.062,8.669618757582161e-08,2.907267980401345e-07
1951,7,50376625,50376626,4.696,2.0137242498623894e-05,3.0428880539422115e-05
1953,7,50376627,50376628,8.735,1.8407720014689583e-09,7.853911032338016e-09
1954,7,50376628,50376629,3.83,0.00014791083881682073,0.00020954754001132654
1956,7,50376630,50376631,5.82,1.5135612484362072e-06,2.5312378593966264e-06
1957,7,50376631,50376632,8.841,1.442115351524871e-09,7.853911032338016e-09
1958,7,50376632,50376633,2.432,0.003698281797802663,0.004679227760439719
1959,7,50376633,50376634,1.511,0.03083187950249355,0.03606667668413346
1960,7,50376634,50376635,7.082,8.279421637123344e-08,2.802032983300073e-07
1961,7,50376635,50376636,-2.594,0.002546830252585042,0.0032528424489923777
1962,7,50376636,50376637,8.735,1.8407720014689583e-09,7.853911032338016e-09
1963,7,50376637,50376638,6.971,1.0690548792226577e-07,3.364460022131132e-07
1964,7,50376638,50376639,1.9,0.012589254117941675,0.015212732617472963
1965,7,50376639,50376640,8.735,1.8407720014689583e-09,7.853911032338016e-09
1966,7,50376640,50376641,6.292,5.105049999754065e-07,9.6140606188734e-07
1967,7,50376641,50376642,5.808,1.555965631605075e-06,2.5952337458434822e-06
1968,7,50376642,50376643,3.056,0.0008790225168308842,0.0011735792621536004
1969,7,50376643,50376644,4.65,2.238721138568338e-05,3.341069626741188e-05
1970,7,50376644,50376645,2.986,0.001032761405761397,0.001371115057167555
1972,7,50376646,50376647,1.424,0.03767037989839089,0.04375822657213611
1973,7,50376647,50376648,6.965,1.0839269140212038e-07,3.3964207879636207e-07
1974,7,50376648,50376649,2.345,0.0045185594437492215,0.005658895411582358
1975,7,50376649,50376650,2.343,0.004539416166502032,0.005683185352562718
1976,7,50376650,50376651,1.396,0.040179081084894,0.046489042700166266
1977,7,50376651,50376652,8.735,1.8407720014689583e-09,7.853911032338016e-09
1978,7,50376652,50376653,5.805,1.5667510701081502e-06,2.6121026458680124e-06
1979,7,50376653,50376654,4.198,6.338697112569263e-05,9.278970633916894e-05
1981,7,50376655,50376656,8.841,1.442115351524871e-09,7.853911032338016e-09
1982,7,50376656,50376657,3.742,0.00018113400926196026,0.00025535009730860594
1983,7,50376657,50376658,8.814,1.5346169827992942e-09,7.853911032338016e-09
1984,7,50376658,50376659,2.923,0.0011939881044642732,0.0015619128517189572
1985,7,50376659,50376660,8.814,1.5346169827992942e-09,7.853911032338016e-09
1987,7,50376661,50376662,5.796,1.5995580286146678e-06,2.662005199893434e-06
1988,7,50376662,50376663,2.138,0.007277798045368242,0.00894394964895359
1989,7,50376663,50376664,6.934,1.1641260294104909e-07,3.6047304331626333e-07
1990,7,50376664,50376665,2.789,0.0016255487557504833,0.00209100525690087
1991,7,50376665,50376666,8.841,1.442115351524871e-09,7.853911032338016e-09
1992,7,50376666,50376667,3.527,0.00029716660317380254,0.0004074906739197576
1994,7,50376668,50376669,1.405,0.03935500754557775,0.04558166508063788
1995,7,50376669,50376670,8.735,1.8407720014689583e-09,7.853911032338016e-09
1996,7,50376670,50376671,6.984,1.0375284158180126e-07,3.2859855006922334e-07
1997,7,50376671,50376672,5.932,1.16949939101987e-06,2.020488418304543e-06
1999,7,50376673,50376674,3.238,0.0005780960474057181,0.000775113540425445
2000,7,50376674,50376675,8.841,1.442115351524871e-09,7.853911032338016e-09
2002,7,50376676,50376677,3.564,0.00027289777828080403,0.000375536237746031
2004,7,50376678,50376679,5.757,1.7498466886246583e-06,2.896991584377489e-06
2005,7,50376679,50376680,6.993,1.0162486928706948e-07,3.233866339686566e-07
2008,7,50376682,50376683,4.673,2.1232444620002192e-05,3.1816756897626404e-05
2009,7,50376683,50376684,4.906,1.241652307592412e-05,1.9737916618853134e-05
2011,7,50376685,50376686,8.781,1.655769963469526e-09,7.853911032338016e-09
2012,7,50376686,50376687,-1.513,0.03069021988391158,0.03590312546347129
2013,7,50376687,50376688,8.676,2.1086281499332885e-09,8.166943649233651e-09
2014,7,50376688,50376689,5.785,1.6405897731995388e-06,2.725624793669882e-06
2016,7,50376690,50376691,2.162,0.006886522963442762,0.00847112906353395
2017,7,50376691,50376692,3.695,0.00020183663636815617,0.0002815143271812095
2019,7,50376693,50376694,8.735,1.8407720014689583e-09,7.853911032338016e-09
2020,7,50376694,50376695,8.735,1.8407720014689583e-09,7.853911032338016e-09
2022,7,50376696,50376697,8.735,1.8407720014689583e-09,7.853911032338016e-09
2023,7,50376697,50376698,8.735,1.8407720014689583e-09,7.853911032338016e-09
2024,7,50376698,50376699,8.841,1.442115351524871e-09,7.853911032338016e-09
2025,7,50376699,50376700,4.692,2.032357010936221e-05,3.066515393732186e-05
2026,7,50376700,50376701,6.317,4.819477976251271e-07,9.58833066803275e-07
2028,7,50376702,50376703,8.841,1.442115351524871e-09,7.853911032338016e-09
2029,7,50376703,50376704,8.735,1.8407720014689583e-09,7.853911032338016e-09
2031,7,50376705,50376706,8.841,1.442115351524871e-09,7.853911032338016e-09
2032,7,50376706,50376707,6.317,4.819477976251271e-07,9.58833066803275e-07
2034,7,50376708,50376709,8.841,1.442115351524871e-09,7.853911032338016e-09
2035,7,50376709,50376710,8.841,1.442115351524871e-09,7.853911032338016e-09
2037,7,50376711,50376712,6.292,5.105049999754065e-07,9.6140606188734e-07
2038,7,50376712,50376713,6.292,5.105049999754065e-07,9.6140606188734e-07
2039,7,50376713,50376714,3.717,0.00019186687406702892,0.00026874631744724757
2040,7,50376714,50376715,8.735,1.8407720014689583e-09,7.853911032338016e-09
2041,7,50376715,50376716,8.735,1.8407720014689583e-09,7.853911032338016e-09
2042,7,50376716,50376717,3.901,0.00012560299636948753,0.0001783074662976012
2043,7,50376717,50376718,6.292,5.105049999754065e-07,9.6140606188734e-07
2044,7,50376718,50376719,6.292,5.105049999754065e-07,9.6140606188734e-07
2045,7,50376719,50376720,1.458,0.03483373150360118,0.040586818578804924
2046,7,50376720,50376721,8.841,1.442115351524871e-09,7.853911032338016e-09
2047,7,50376721,50376722,6.317,4.819477976251271e-07,9.58833066803275e-07
2048,7,50376722,50376723,1.502,0.03147748314101316,0.03679090500214721
2049,7,50376723,50376724,6.292,5.105049999754065e-07,9.6140606188734e-07
